    4.890000     -0.138605     -0.042396
    4.900000     -0.139029     -0.042399
    4.910000     -0.139453     -0.042402
    4.920000     -0.139877     -0.042405
    4.930000     -0.140301     -0.042407
    4.940000     -0.140725     -0.042409
    4.950000     -0.141149     -0.042410
    4.960000     -0.141573     -0.042412
    4.970000     -0.141997     -0.042413
    4.980000     -0.142421     -0.042414
    4.990000     -0.142845     -0.042414
    5.000000     -0.143270     -0.042414
